draw,gene_id,gene_name,rank,in_top_10
928,dd_Smed_v6_16955_0_1,dd16955,23,False
928,dd_Smed_v6_28888_0_1,dd28888,24,False
928,dd_Smed_v6_18207_0_1,dd18207,17,False
928,dd_Smed_v6_16007_0_1,dd16007,16,False
928,dd_Smed_v6_37930_0_1,dd37930,18,False
928,dd_Smed_v6_31217_0_1,dd31217,9,True
928,dd_Smed_v6_30562_0_1,dd30562,14,False
928,dd_Smed_v6_6626_0_1,dd6626,21,False
928,dd_Smed_v6_14824_0_1,dd14824,36,False
928,dd_Smed_v6_11930_0_1,dd11930,47,False
928,dd_Smed_v6_29211_0_1,dd29211,33,False
928,dd_Smed_v6_34144_0_1,dd34144,28,False
928,dd_Smed_v6_12170_0_1,dd12170,12,False
928,dd_Smed_v6_12722_0_1,dd12722,19,False
928,dd_Smed_v6_35379_0_1,dd35379,32,False
928,dd_Smed_v6_11150_0_1,dd11150,67,False
928,dd_Smed_v6_10320_0_1,dd10320,41,False
928,dd_Smed_v6_36829_0_1,dd36829,39,False
928,dd_Smed_v6_12010_0_1,dd12010,30,False
928,dd_Smed_v6_4048_0_1,dd4048,27,False
928,dd_Smed_v6_12317_0_1,dd12317,29,False
928,dd_Smed_v6_20282_0_1,dd20282,48,False
928,dd_Smed_v6_17324_0_1,dd17324,25,False
928,dd_Smed_v6_14213_0_1,dd14213,38,False
928,dd_Smed_v6_9774_0_1,Six1/2-2,63,False
928,dd_Smed_v6_18125_0_1,dd18125,35,False
928,dd_Smed_v6_13474_0_1,dd13474,51,False
928,dd_Smed_v6_9596_0_1,dd9596,45,False
928,dd_Smed_v6_15253_0_1,pitx,15,False
928,dd_Smed_v6_17476_0_1,dd17476,57,False
928,dd_Smed_v6_7227_0_1,dd7227,22,False
928,dd_Smed_v6_16646_0_1,dd16646,20,False
928,dd_Smed_v6_11893_0_1,dd11893,56,False
928,dd_Smed_v6_33456_0_1,dd33456,50,False
928,dd_Smed_v6_18422_0_1,dd18422,71,False
928,dd_Smed_v6_46523_0,dd46523,61,False
928,dd_Smed_v6_13704_0_1,ptf-4,55,False
928,dd_Smed_v6_33575_0_1,dd33575,44,False
928,dd_Smed_v6_16524_0_1,dd16524,59,False
928,dd_Smed_v6_9287_0_1,dd9287,34,False
928,dd_Smed_v6_14753_0_1,ascl-2,26,False
928,dd_Smed_v6_10911_0_1,dd10911,77,False
928,dd_Smed_v6_13898_0_1,nkx2-like,52,False
928,dd_Smed_v6_7033_0_1,dd7033,49,False
928,dd_Smed_v6_16466_0_1,dd16466,42,False
928,dd_Smed_v6_16124_0_1,runt-1,62,False
928,dd_Smed_v6_14633_0_1,otxA,65,False
928,dd_Smed_v6_37276_0_1,dd37276,58,False
928,dd_Smed_v6_52497_0_1,hmx-1,84,False
928,dd_Smed_v6_1399_0_1,dd1399,40,False
928,dd_Smed_v6_25769_0_1,dd25769,37,False
928,dd_Smed_v6_48430_0_1,ovo,92,False
928,dd_Smed_v6_19286_0_1,dd19286,60,False
928,dd_Smed_v6_15104_0_1,ap2,69,False
928,dd_Smed_v6_49988_0_1,dd49988,82,False
928,dd_Smed_v6_13056_0_1,tcf1,46,False
928,dd_Smed_v6_15555_0_1,pou4l-1,54,False
928,dd_Smed_v6_15144_0_1,lhx2/9,43,False
928,dd_Smed_v6_2442_0_1,dd2442,66,False
928,dd_Smed_v6_8104_0_1,soxB1-2 (not deposited),72,False
928,dd_Smed_v6_10038_0_1,"Schmidtea mediterranea Zeb-1 mRNA, complete cds",64,False
928,dd_Smed_v6_6114_0_1,dd6114,76,False
928,dd_Smed_v6_17731_0_1,sim,98,False
928,dd_Smed_v6_17726_0_1,Pax6A,73,False
928,dd_Smed_v6_38033_0_1,dd38033,79,False
928,dd_Smed_v6_9893_0_1,coe,81,False
928,dd_Smed_v6_18719_0_1,dd18719,87,False
928,dd_Smed_v6_14362_0_1,dd14362,86,False
928,dd_Smed_v6_17534_0_1,arh,74,False
928,dd_Smed_v6_12617_0_1,dd12617,93,False
928,dd_Smed_v6_58909_0_1,gata4/5/6-3,70,False
928,dd_Smed_v6_13215_0_1,soxB,78,False
928,dd_Smed_v6_17498_0_1,dd17498,75,False
928,dd_Smed_v6_15473_0_1,dd15473,95,False
928,dd_Smed_v6_10219_0_1,dd10219,68,False
928,dd_Smed_v6_13772_0_1,PROX-1,97,False
928,dd_Smed_v6_20755_0_1,dd20755,80,False
928,dd_Smed_v6_11935_0_1,dd11935,91,False
928,dd_Smed_v6_18972_0_1,dd18972,85,False
928,dd_Smed_v6_6470_0_1,tbx2/3b,96,False
928,dd_Smed_v6_9460_0_2,dd9460,83,False
928,dd_Smed_v6_6778_0_1,dd6778,88,False
928,dd_Smed_v6_14315_0_1,dd14937,89,False
928,dd_Smed_v6_8820_0_1,islet1,94,False
928,dd_Smed_v6_16399_0_1,meis,53,False
928,dd_Smed_v6_19757_0_1,dd19757,90,False
928,dd_Smed_v6_18952_0_1,scratch,99,False
929,dd_Smed_v6_14115_0_1,dd14115,1,True
929,dd_Smed_v6_19890_0_1,dd19890,5,True
929,dd_Smed_v6_13343_0_1,dd13343,6,True
929,dd_Smed_v6_26877_0_1,dd26877,3,True
929,dd_Smed_v6_2946_0_1,dd2946,2,True
929,dd_Smed_v6_38342_0_1,dd38342,9,True
929,dd_Smed_v6_28804_0_1,dd28804,7,True
929,dd_Smed_v6_14712_0_1,dd14712,8,True
929,dd_Smed_v6_22331_0_1,dd22331,15,False
929,dd_Smed_v6_22163_0_1,dd22163,39,False
929,dd_Smed_v6_16472_0_1,dd16472,10,True
929,dd_Smed_v6_31784_0_1,dd31784,13,False
929,dd_Smed_v6_16955_0_1,dd16955,14,False
929,dd_Smed_v6_28888_0_1,dd28888,21,False
929,dd_Smed_v6_18207_0_1,dd18207,18,False
929,dd_Smed_v6_16007_0_1,dd16007,4,True
929,dd_Smed_v6_37930_0_1,dd37930,51,False
929,dd_Smed_v6_31217_0_1,dd31217,33,False
929,dd_Smed_v6_30562_0_1,dd30562,25,False
929,dd_Smed_v6_6626_0_1,dd6626,41,False
929,dd_Smed_v6_14824_0_1,dd14824,23,False
929,dd_Smed_v6_11930_0_1,dd11930,11,False
929,dd_Smed_v6_29211_0_1,dd29211,17,False
929,dd_Smed_v6_34144_0_1,dd34144,42,False
929,dd_Smed_v6_12170_0_1,dd12170,20,False
929,dd_Smed_v6_12722_0_1,dd12722,16,False
929,dd_Smed_v6_35379_0_1,dd35379,32,False
929,dd_Smed_v6_11150_0_1,dd11150,38,False
929,dd_Smed_v6_10320_0_1,dd10320,54,False
929,dd_Smed_v6_36829_0_1,dd36829,53,False
929,dd_Smed_v6_12010_0_1,dd12010,19,False
929,dd_Smed_v6_4048_0_1,dd4048,29,False
929,dd_Smed_v6_12317_0_1,dd12317,28,False
929,dd_Smed_v6_20282_0_1,dd20282,43,False
929,dd_Smed_v6_17324_0_1,dd17324,24,False
929,dd_Smed_v6_14213_0_1,dd14213,59,False
929,dd_Smed_v6_9774_0_1,Six1/2-2,12,False
929,dd_Smed_v6_18125_0_1,dd18125,26,False
929,dd_Smed_v6_13474_0_1,dd13474,46,False
929,dd_Smed_v6_9596_0_1,dd9596,57,False
929,dd_Smed_v6_15253_0_1,pitx,65,False
929,dd_Smed_v6_17476_0_1,dd17476,22,False
929,dd_Smed_v6_7227_0_1,dd7227,45,False
929,dd_Smed_v6_16646_0_1,dd16646,34,False
929,dd_Smed_v6_11893_0_1,dd11893,35,False
929,dd_Smed_v6_33456_0_1,dd33456,27,False
929,dd_Smed_v6_18422_0_1,dd18422,52,False
929,dd_Smed_v6_46523_0,dd46523,74,False
929,dd_Smed_v6_13704_0_1,ptf-4,30,False
929,dd_Smed_v6_33575_0_1,dd33575,36,False
929,dd_Smed_v6_16524_0_1,dd16524,44,False
929,dd_Smed_v6_9287_0_1,dd9287,37,False
929,dd_Smed_v6_14753_0_1,ascl-2,70,False
929,dd_Smed_v6_10911_0_1,dd10911,60,False
929,dd_Smed_v6_13898_0_1,nkx2-like,31,False
929,dd_Smed_v6_7033_0_1,dd7033,49,False
929,dd_Smed_v6_16466_0_1,dd16466,58,False
929,dd_Smed_v6_16124_0_1,runt-1,40,False
929,dd_Smed_v6_14633_0_1,otxA,48,False
929,dd_Smed_v6_37276_0_1,dd37276,79,False
929,dd_Smed_v6_52497_0_1,hmx-1,92,False
929,dd_Smed_v6_1399_0_1,dd1399,56,False
929,dd_Smed_v6_25769_0_1,dd25769,62,False
929,dd_Smed_v6_48430_0_1,ovo,68,False
929,dd_Smed_v6_19286_0_1,dd19286,67,False
929,dd_Smed_v6_15104_0_1,ap2,63,False
929,dd_Smed_v6_49988_0_1,dd49988,61,False
929,dd_Smed_v6_13056_0_1,tcf1,66,False
929,dd_Smed_v6_15555_0_1,pou4l-1,82,False
929,dd_Smed_v6_15144_0_1,lhx2/9,77,False
929,dd_Smed_v6_2442_0_1,dd2442,50,False
929,dd_Smed_v6_8104_0_1,soxB1-2 (not deposited),72,False
929,dd_Smed_v6_10038_0_1,"Schmidtea mediterranea Zeb-1 mRNA, complete cds",76,False
929,dd_Smed_v6_6114_0_1,dd6114,64,False
929,dd_Smed_v6_17731_0_1,sim,69,False
929,dd_Smed_v6_17726_0_1,Pax6A,73,False
929,dd_Smed_v6_38033_0_1,dd38033,75,False
929,dd_Smed_v6_9893_0_1,coe,71,False
929,dd_Smed_v6_18719_0_1,dd18719,78,False
929,dd_Smed_v6_14362_0_1,dd14362,93,False
929,dd_Smed_v6_17534_0_1,arh,90,False
929,dd_Smed_v6_12617_0_1,dd12617,81,False
929,dd_Smed_v6_58909_0_1,gata4/5/6-3,80,False
929,dd_Smed_v6_13215_0_1,soxB,87,False
929,dd_Smed_v6_17498_0_1,dd17498,55,False
929,dd_Smed_v6_15473_0_1,dd15473,89,False
929,dd_Smed_v6_10219_0_1,dd10219,47,False
929,dd_Smed_v6_13772_0_1,PROX-1,85,False
929,dd_Smed_v6_20755_0_1,dd20755,96,False
929,dd_Smed_v6_11935_0_1,dd11935,91,False
929,dd_Smed_v6_18972_0_1,dd18972,99,False
929,dd_Smed_v6_6470_0_1,tbx2/3b,84,False
929,dd_Smed_v6_9460_0_2,dd9460,83,False
929,dd_Smed_v6_6778_0_1,dd6778,86,False
929,dd_Smed_v6_14315_0_1,dd14937,88,False
929,dd_Smed_v6_8820_0_1,islet1,95,False
929,dd_Smed_v6_16399_0_1,meis,94,False
929,dd_Smed_v6_19757_0_1,dd19757,98,False
929,dd_Smed_v6_18952_0_1,scratch,97,False
930,dd_Smed_v6_14115_0_1,dd14115,3,True
930,dd_Smed_v6_19890_0_1,dd19890,5,True
930,dd_Smed_v6_13343_0_1,dd13343,2,True
930,dd_Smed_v6_26877_0_1,dd26877,4,True
930,dd_Smed_v6_2946_0_1,dd2946,7,True
930,dd_Smed_v6_38342_0_1,dd38342,1,True
930,dd_Smed_v6_28804_0_1,dd28804,16,False
930,dd_Smed_v6_14712_0_1,dd14712,6,True
930,dd_Smed_v6_22331_0_1,dd22331,18,False
930,dd_Smed_v6_22163_0_1,dd22163,17,False
930,dd_Smed_v6_16472_0_1,dd16472,15,False
930,dd_Smed_v6_31784_0_1,dd31784,8,True
930,dd_Smed_v6_16955_0_1,dd16955,22,False
930,dd_Smed_v6_28888_0_1,dd28888,33,False
930,dd_Smed_v6_18207_0_1,dd18207,9,True
930,dd_Smed_v6_16007_0_1,dd16007,12,False
930,dd_Smed_v6_37930_0_1,dd37930,30,False
930,dd_Smed_v6_31217_0_1,dd31217,42,False
930,dd_Smed_v6_30562_0_1,dd30562,20,False
930,dd_Smed_v6_6626_0_1,dd6626,32,False
930,dd_Smed_v6_14824_0_1,dd14824,49,False
930,dd_Smed_v6_11930_0_1,dd11930,10,True
930,dd_Smed_v6_29211_0_1,dd29211,23,False
930,dd_Smed_v6_34144_0_1,dd34144,11,False
930,dd_Smed_v6_12170_0_1,dd12170,59,False
930,dd_Smed_v6_12722_0_1,dd12722,46,False
930,dd_Smed_v6_35379_0_1,dd35379,45,False
930,dd_Smed_v6_11150_0_1,dd11150,37,False
930,dd_Smed_v6_10320_0_1,dd10320,13,False
930,dd_Smed_v6_36829_0_1,dd36829,51,False
930,dd_Smed_v6_12010_0_1,dd12010,31,False
930,dd_Smed_v6_4048_0_1,dd4048,24,False
930,dd_Smed_v6_12317_0_1,dd12317,55,False
930,dd_Smed_v6_20282_0_1,dd20282,26,False
930,dd_Smed_v6_17324_0_1,dd17324,36,False
930,dd_Smed_v6_14213_0_1,dd14213,34,False
930,dd_Smed_v6_9774_0_1,Six1/2-2,70,False
930,dd_Smed_v6_18125_0_1,dd18125,39,False
930,dd_Smed_v6_13474_0_1,dd13474,35,False
930,dd_Smed_v6_9596_0_1,dd9596,29,False
930,dd_Smed_v6_15253_0_1,pitx,43,False
930,dd_Smed_v6_17476_0_1,dd17476,28,False
930,dd_Smed_v6_7227_0_1,dd7227,21,False
930,dd_Smed_v6_16646_0_1,dd16646,53,False
930,dd_Smed_v6_11893_0_1,dd11893,25,False
930,dd_Smed_v6_33456_0_1,dd33456,41,False
930,dd_Smed_v6_18422_0_1,dd18422,48,False
930,dd_Smed_v6_46523_0,dd46523,19,False
930,dd_Smed_v6_13704_0_1,ptf-4,40,False
930,dd_Smed_v6_33575_0_1,dd33575,50,False
930,dd_Smed_v6_16524_0_1,dd16524,71,False
930,dd_Smed_v6_9287_0_1,dd9287,27,False
930,dd_Smed_v6_14753_0_1,ascl-2,44,False
930,dd_Smed_v6_10911_0_1,dd10911,56,False
930,dd_Smed_v6_13898_0_1,nkx2-like,14,False
930,dd_Smed_v6_7033_0_1,dd7033,47,False
930,dd_Smed_v6_16466_0_1,dd16466,38,False
930,dd_Smed_v6_16124_0_1,runt-1,54,False
930,dd_Smed_v6_14633_0_1,otxA,57,False
930,dd_Smed_v6_37276_0_1,dd37276,65,False
930,dd_Smed_v6_52497_0_1,hmx-1,80,False
930,dd_Smed_v6_1399_0_1,dd1399,69,False
930,dd_Smed_v6_25769_0_1,dd25769,58,False
930,dd_Smed_v6_48430_0_1,ovo,66,False
930,dd_Smed_v6_19286_0_1,dd19286,52,False
930,dd_Smed_v6_15104_0_1,ap2,89,False
930,dd_Smed_v6_49988_0_1,dd49988,61,False
930,dd_Smed_v6_13056_0_1,tcf1,87,False
930,dd_Smed_v6_15555_0_1,pou4l-1,60,False
930,dd_Smed_v6_15144_0_1,lhx2/9,62,False
930,dd_Smed_v6_2442_0_1,dd2442,74,False
930,dd_Smed_v6_8104_0_1,soxB1-2 (not deposited),88,False
930,dd_Smed_v6_10038_0_1,"Schmidtea mediterranea Zeb-1 mRNA, complete cds",82,False
930,dd_Smed_v6_6114_0_1,dd6114,75,False
930,dd_Smed_v6_17731_0_1,sim,86,False
930,dd_Smed_v6_17726_0_1,Pax6A,63,False
930,dd_Smed_v6_38033_0_1,dd38033,79,False
930,dd_Smed_v6_9893_0_1,coe,97,False
930,dd_Smed_v6_18719_0_1,dd18719,78,False
930,dd_Smed_v6_14362_0_1,dd14362,96,False
930,dd_Smed_v6_17534_0_1,arh,81,False
930,dd_Smed_v6_12617_0_1,dd12617,77,False
930,dd_Smed_v6_58909_0_1,gata4/5/6-3,83,False
930,dd_Smed_v6_13215_0_1,soxB,68,False
930,dd_Smed_v6_17498_0_1,dd17498,92,False
930,dd_Smed_v6_15473_0_1,dd15473,84,False
930,dd_Smed_v6_10219_0_1,dd10219,85,False
930,dd_Smed_v6_13772_0_1,PROX-1,67,False
930,dd_Smed_v6_20755_0_1,dd20755,94,False
930,dd_Smed_v6_11935_0_1,dd11935,72,False
930,dd_Smed_v6_18972_0_1,dd18972,73,False
930,dd_Smed_v6_6470_0_1,tbx2/3b,93,False
930,dd_Smed_v6_9460_0_2,dd9460,64,False
930,dd_Smed_v6_6778_0_1,dd6778,91,False
930,dd_Smed_v6_14315_0_1,dd14937,99,False
930,dd_Smed_v6_8820_0_1,islet1,76,False
930,dd_Smed_v6_16399_0_1,meis,98,False
930,dd_Smed_v6_19757_0_1,dd19757,95,False
930,dd_Smed_v6_18952_0_1,scratch,90,False
931,dd_Smed_v6_14115_0_1,dd14115,1,True
931,dd_Smed_v6_19890_0_1,dd19890,3,True
931,dd_Smed_v6_13343_0_1,dd13343,6,True
931,dd_Smed_v6_26877_0_1,dd26877,2,True
931,dd_Smed_v6_2946_0_1,dd2946,9,True
931,dd_Smed_v6_38342_0_1,dd38342,32,False
931,dd_Smed_v6_28804_0_1,dd28804,5,True
931,dd_Smed_v6_14712_0_1,dd14712,15,False
931,dd_Smed_v6_22331_0_1,dd22331,4,True
931,dd_Smed_v6_22163_0_1,dd22163,10,True
931,dd_Smed_v6_16472_0_1,dd16472,38,False
931,dd_Smed_v6_31784_0_1,dd31784,7,True
931,dd_Smed_v6_16955_0_1,dd16955,36,False
931,dd_Smed_v6_28888_0_1,dd28888,14,False
931,dd_Smed_v6_18207_0_1,dd18207,39,False
931,dd_Smed_v6_16007_0_1,dd16007,11,False
931,dd_Smed_v6_37930_0_1,dd37930,24,False
931,dd_Smed_v6_31217_0_1,dd31217,35,False
931,dd_Smed_v6_30562_0_1,dd30562,20,False
931,dd_Smed_v6_6626_0_1,dd6626,42,False
931,dd_Smed_v6_14824_0_1,dd14824,19,False
931,dd_Smed_v6_11930_0_1,dd11930,12,False
931,dd_Smed_v6_29211_0_1,dd29211,13,False
931,dd_Smed_v6_34144_0_1,dd34144,8,True
931,dd_Smed_v6_12170_0_1,dd12170,22,False
931,dd_Smed_v6_12722_0_1,dd12722,16,False
931,dd_Smed_v6_35379_0_1,dd35379,18,False
931,dd_Smed_v6_11150_0_1,dd11150,17,False
931,dd_Smed_v6_10320_0_1,dd10320,47,False
931,dd_Smed_v6_36829_0_1,dd36829,41,False
931,dd_Smed_v6_12010_0_1,dd12010,43,False
931,dd_Smed_v6_4048_0_1,dd4048,28,False
931,dd_Smed_v6_12317_0_1,dd12317,25,False
931,dd_Smed_v6_20282_0_1,dd20282,46,False
931,dd_Smed_v6_17324_0_1,dd17324,27,False
931,dd_Smed_v6_14213_0_1,dd14213,50,False
931,dd_Smed_v6_9774_0_1,Six1/2-2,57,False
931,dd_Smed_v6_18125_0_1,dd18125,23,False
931,dd_Smed_v6_13474_0_1,dd13474,21,False
931,dd_Smed_v6_9596_0_1,dd9596,56,False
931,dd_Smed_v6_15253_0_1,pitx,30,False
931,dd_Smed_v6_17476_0_1,dd17476,52,False
931,dd_Smed_v6_7227_0_1,dd7227,59,False
931,dd_Smed_v6_16646_0_1,dd16646,45,False
931,dd_Smed_v6_11893_0_1,dd11893,44,False
931,dd_Smed_v6_33456_0_1,dd33456,49,False
931,dd_Smed_v6_18422_0_1,dd18422,69,False
931,dd_Smed_v6_46523_0,dd46523,34,False
931,dd_Smed_v6_13704_0_1,ptf-4,71,False
931,dd_Smed_v6_33575_0_1,dd33575,31,False
931,dd_Smed_v6_16524_0_1,dd16524,73,False
931,dd_Smed_v6_9287_0_1,dd9287,40,False
931,dd_Smed_v6_14753_0_1,ascl-2,53,False
931,dd_Smed_v6_10911_0_1,dd10911,70,False
931,dd_Smed_v6_13898_0_1,nkx2-like,26,False
931,dd_Smed_v6_7033_0_1,dd7033,29,False
931,dd_Smed_v6_16466_0_1,dd16466,62,False
931,dd_Smed_v6_16124_0_1,runt-1,51,False
931,dd_Smed_v6_14633_0_1,otxA,54,False
931,dd_Smed_v6_37276_0_1,dd37276,55,False
931,dd_Smed_v6_52497_0_1,hmx-1,65,False
931,dd_Smed_v6_1399_0_1,dd1399,76,False
931,dd_Smed_v6_25769_0_1,dd25769,68,False
931,dd_Smed_v6_48430_0_1,ovo,48,False
931,dd_Smed_v6_19286_0_1,dd19286,37,False
931,dd_Smed_v6_15104_0_1,ap2,61,False
931,dd_Smed_v6_49988_0_1,dd49988,75,False
931,dd_Smed_v6_13056_0_1,tcf1,33,False
931,dd_Smed_v6_15555_0_1,pou4l-1,60,False
931,dd_Smed_v6_15144_0_1,lhx2/9,79,False
931,dd_Smed_v6_2442_0_1,dd2442,58,False
931,dd_Smed_v6_8104_0_1,soxB1-2 (not deposited),96,False
931,dd_Smed_v6_10038_0_1,"Schmidtea mediterranea Zeb-1 mRNA, complete cds",67,False
931,dd_Smed_v6_6114_0_1,dd6114,63,False
931,dd_Smed_v6_17731_0_1,sim,74,False
931,dd_Smed_v6_17726_0_1,Pax6A,82,False
931,dd_Smed_v6_38033_0_1,dd38033,72,False
931,dd_Smed_v6_9893_0_1,coe,94,False
931,dd_Smed_v6_18719_0_1,dd18719,83,False
931,dd_Smed_v6_14362_0_1,dd14362,87,False
931,dd_Smed_v6_17534_0_1,arh,78,False
931,dd_Smed_v6_12617_0_1,dd12617,92,False
931,dd_Smed_v6_58909_0_1,gata4/5/6-3,80,False
931,dd_Smed_v6_13215_0_1,soxB,90,False
931,dd_Smed_v6_17498_0_1,dd17498,77,False
931,dd_Smed_v6_15473_0_1,dd15473,64,False
931,dd_Smed_v6_10219_0_1,dd10219,86,False
931,dd_Smed_v6_13772_0_1,PROX-1,89,False
931,dd_Smed_v6_20755_0_1,dd20755,81,False
931,dd_Smed_v6_11935_0_1,dd11935,84,False
931,dd_Smed_v6_18972_0_1,dd18972,95,False
931,dd_Smed_v6_6470_0_1,tbx2/3b,88,False
931,dd_Smed_v6_9460_0_2,dd9460,85,False
931,dd_Smed_v6_6778_0_1,dd6778,66,False
931,dd_Smed_v6_14315_0_1,dd14937,93,False
931,dd_Smed_v6_8820_0_1,islet1,91,False
931,dd_Smed_v6_16399_0_1,meis,98,False
931,dd_Smed_v6_19757_0_1,dd19757,97,False
931,dd_Smed_v6_18952_0_1,scratch,99,False
932,dd_Smed_v6_14115_0_1,dd14115,1,True
932,dd_Smed_v6_19890_0_1,dd19890,10,True
932,dd_Smed_v6_13343_0_1,dd13343,3,True
932,dd_Smed_v6_26877_0_1,dd26877,2,True
932,dd_Smed_v6_2946_0_1,dd2946,4,True
932,dd_Smed_v6_38342_0_1,dd38342,7,True
932,dd_Smed_v6_28804_0_1,dd28804,8,True
932,dd_Smed_v6_14712_0_1,dd14712,15,False
932,dd_Smed_v6_22331_0_1,dd22331,13,False
932,dd_Smed_v6_22163_0_1,dd22163,12,False
932,dd_Smed_v6_16472_0_1,dd16472,9,True
932,dd_Smed_v6_31784_0_1,dd31784,19,False
932,dd_Smed_v6_16955_0_1,dd16955,16,False
932,dd_Smed_v6_28888_0_1,dd28888,11,False
932,dd_Smed_v6_18207_0_1,dd18207,35,False
932,dd_Smed_v6_16007_0_1,dd16007,45,False
932,dd_Smed_v6_37930_0_1,dd37930,24,False
932,dd_Smed_v6_31217_0_1,dd31217,47,False
932,dd_Smed_v6_30562_0_1,dd30562,60,False
932,dd_Smed_v6_6626_0_1,dd6626,17,False
932,dd_Smed_v6_14824_0_1,dd14824,5,True
932,dd_Smed_v6_11930_0_1,dd11930,23,False
932,dd_Smed_v6_29211_0_1,dd29211,6,True
932,dd_Smed_v6_34144_0_1,dd34144,42,False
932,dd_Smed_v6_12170_0_1,dd12170,30,False
932,dd_Smed_v6_12722_0_1,dd12722,28,False
932,dd_Smed_v6_35379_0_1,dd35379,34,False
932,dd_Smed_v6_11150_0_1,dd11150,21,False
932,dd_Smed_v6_10320_0_1,dd10320,31,False
932,dd_Smed_v6_36829_0_1,dd36829,25,False
932,dd_Smed_v6_12010_0_1,dd12010,20,False
932,dd_Smed_v6_4048_0_1,dd4048,50,False
932,dd_Smed_v6_12317_0_1,dd12317,51,False
932,dd_Smed_v6_20282_0_1,dd20282,38,False
932,dd_Smed_v6_17324_0_1,dd17324,37,False
932,dd_Smed_v6_14213_0_1,dd14213,43,False
932,dd_Smed_v6_9774_0_1,Six1/2-2,26,False
932,dd_Smed_v6_18125_0_1,dd18125,41,False
932,dd_Smed_v6_13474_0_1,dd13474,32,False
932,dd_Smed_v6_9596_0_1,dd9596,49,False
932,dd_Smed_v6_15253_0_1,pitx,53,False
932,dd_Smed_v6_17476_0_1,dd17476,33,False
932,dd_Smed_v6_7227_0_1,dd7227,36,False
932,dd_Smed_v6_16646_0_1,dd16646,14,False
932,dd_Smed_v6_11893_0_1,dd11893,54,False
932,dd_Smed_v6_33456_0_1,dd33456,29,False
932,dd_Smed_v6_18422_0_1,dd18422,52,False
932,dd_Smed_v6_46523_0,dd46523,22,False
932,dd_Smed_v6_13704_0_1,ptf-4,18,False
932,dd_Smed_v6_33575_0_1,dd33575,39,False
932,dd_Smed_v6_16524_0_1,dd16524,44,False
932,dd_Smed_v6_9287_0_1,dd9287,40,False
932,dd_Smed_v6_14753_0_1,ascl-2,58,False
932,dd_Smed_v6_10911_0_1,dd10911,59,False
932,dd_Smed_v6_13898_0_1,nkx2-like,62,False
932,dd_Smed_v6_7033_0_1,dd7033,48,False
932,dd_Smed_v6_16466_0_1,dd16466,56,False
932,dd_Smed_v6_16124_0_1,runt-1,27,False
932,dd_Smed_v6_14633_0_1,otxA,88,False
932,dd_Smed_v6_37276_0_1,dd37276,92,False
932,dd_Smed_v6_52497_0_1,hmx-1,63,False
932,dd_Smed_v6_1399_0_1,dd1399,86,False
932,dd_Smed_v6_25769_0_1,dd25769,71,False
932,dd_Smed_v6_48430_0_1,ovo,74,False
932,dd_Smed_v6_19286_0_1,dd19286,80,False
932,dd_Smed_v6_15104_0_1,ap2,46,False
932,dd_Smed_v6_49988_0_1,dd49988,75,False
932,dd_Smed_v6_13056_0_1,tcf1,82,False
932,dd_Smed_v6_15555_0_1,pou4l-1,64,False
932,dd_Smed_v6_15144_0_1,lhx2/9,55,False
932,dd_Smed_v6_2442_0_1,dd2442,57,False
932,dd_Smed_v6_8104_0_1,soxB1-2 (not deposited),61,False
932,dd_Smed_v6_10038_0_1,"Schmidtea mediterranea Zeb-1 mRNA, complete cds",70,False
932,dd_Smed_v6_6114_0_1,dd6114,65,False
932,dd_Smed_v6_17731_0_1,sim,78,False
932,dd_Smed_v6_17726_0_1,Pax6A,66,False
932,dd_Smed_v6_38033_0_1,dd38033,83,False
932,dd_Smed_v6_9893_0_1,coe,67,False
932,dd_Smed_v6_18719_0_1,dd18719,73,False
932,dd_Smed_v6_14362_0_1,dd14362,93,False
932,dd_Smed_v6_17534_0_1,arh,91,False
932,dd_Smed_v6_12617_0_1,dd12617,72,False
932,dd_Smed_v6_58909_0_1,gata4/5/6-3,81,False
932,dd_Smed_v6_13215_0_1,soxB,77,False
932,dd_Smed_v6_17498_0_1,dd17498,68,False
932,dd_Smed_v6_15473_0_1,dd15473,90,False
932,dd_Smed_v6_10219_0_1,dd10219,84,False
932,dd_Smed_v6_13772_0_1,PROX-1,76,False
932,dd_Smed_v6_20755_0_1,dd20755,89,False
932,dd_Smed_v6_11935_0_1,dd11935,87,False
932,dd_Smed_v6_18972_0_1,dd18972,95,False
932,dd_Smed_v6_6470_0_1,tbx2/3b,85,False
932,dd_Smed_v6_9460_0_2,dd9460,99,False
932,dd_Smed_v6_6778_0_1,dd6778,79,False
932,dd_Smed_v6_14315_0_1,dd14937,94,False
932,dd_Smed_v6_8820_0_1,islet1,69,False
932,dd_Smed_v6_16399_0_1,meis,97,False
932,dd_Smed_v6_19757_0_1,dd19757,98,False
932,dd_Smed_v6_18952_0_1,scratch,96,False
933,dd_Smed_v6_14115_0_1,dd14115,2,True
933,dd_Smed_v6_19890_0_1,dd19890,3,True
933,dd_Smed_v6_13343_0_1,dd13343,5,True
933,dd_Smed_v6_26877_0_1,dd26877,1,True
933,dd_Smed_v6_2946_0_1,dd2946,6,True
933,dd_Smed_v6_38342_0_1,dd38342,4,True
933,dd_Smed_v6_28804_0_1,dd28804,14,False
933,dd_Smed_v6_14712_0_1,dd14712,8,True
933,dd_Smed_v6_22331_0_1,dd22331,18,False
